name,gcode,bsMtxNoSrt,primMatrix,isPrim,phi,phi_sym,inPoly,outPoly,inv_phi,bar_phi,invbar_phi,sym_type,mFilling(w/Gcode),genus,arrowpoly,cable_arr_poly,namel,name0
"<a href=""/flatknot/5.68"">5.68</a>",O1O2O3U1O4U2U3O5U4U5,"[[ 0 -2 -1  1  1  1]
 [ 2  0  1  2  2  0]
 [ 1 -1  0  1  2  1]
 [-1 -2 -1  0  1  1]
 [-1 -2 -2 -1  0  1]
 [-1  0 -1 -1 -1  0]]","[[ 0  1  1  1 -1 -2]
 [-1  0  1  1 -1 -2]
 [-1 -1  0  1 -2 -2]
 [-1 -1 -1  0 -1  0]
 [ 1  1  2  1  0 -1]
 [ 2  2  2  0  1  0]]",True,"[-1, -1, -1, 1, 2, -1, -1, 1, 2, -1, 2, 2, 1, 0, 1]","[-2, -1, 1, 1, 1, 0, 1, 1, 3, 0, 1, 1, 1, -1, -1]",t^{5} + 18 t^{3} + 3 t,t^{6} + 26 t^{4} + 16 t^{2} + 1,"[-2, -1, 1, 1, 1, 0, 1, 1, 3, 0, 1, 1, 1, -1, -1]","[-1, -1, -1, 1, 2, -1, -1, 1, 3, -1, 0, 1, 1, 1, 0]","[-2, -1, 1, 1, 1, 1, 0, 2, 2, 1, 1, 2, -1, -1, 1]","[0, 0, 0]","[[{2, 5}, {1, 4}, {3}], [{2, 5}, {3, 4}, {1}], [{2, 5}, {4}, {1, 3}]]",1,- 2 K_1^2 + K_2,96*K1**2*K2**3 - 896*K1**2*K2**2 + 1120*K1**2*K2 - 816*K1**2 + 592*K1*K2*K3 - 72*K2**4 + 16*K2**2*K4 - 400*K2**2 - 96*K3**2 - 2*K4**2 + 456,"<a href=""/flatknot/5.68"">5.68</a>",5.68
"<a href=""/flatknot/5.69"">5.69</a>",O1O2O3U1O4U3U2O5U4U5,"[[ 0 -2  0  0  1  1]
 [ 2  0  2  1  2  0]
 [ 0 -2  0  0  2  1]
 [ 0 -1  0  0  1  1]
 [-1 -2 -2 -1  0  1]
 [-1  0 -1 -1 -1  0]]","[[ 0  1  1  0  0 -2]
 [-1  0  1 -1 -2 -2]
 [-1 -1  0 -1 -1  0]
 [ 0  1  1  0  0 -1]
 [ 0  2  1  0  0 -2]
 [ 2  2  0  1  2  0]]",True,"[-1, -1, 0, 0, 2, -1, 1, 2, 2, 1, 1, 0, 0, 1, 2]","[-2, 0, 0, 1, 1, 0, 1, 1, 3, 0, -1, 0, 0, 0, -1]",t^{5} + 17 t^{3} + 3 t,t^{6} + 23 t^{4} + 10 t^{2} + 1,"[-2, 0, 0, 1, 1, 0, 1, 1, 3, 0, -1, 0, 0, 0, -1]","[-1, -1, 0, 0, 2, -1, 0, 0, 3, -1, 0, 1, 0, 0, 1]","[-2, 0, 0, 1, 1, 1, 2, 0, 2, 0, 1, 1, 1, 2, -1]","[0, 0, 0]","[[{5}, {2, 4}, {1, 3}], [{5}, {3, 4}, {1, 2}]]",1,- 2 K_1^2 + K_2,96*K1**4*K2 - 192*K1**4 - 384*K1**2*K2**2 + 1032*K1**2*K2 - 800*K1**2 + 328*K1*K2*K3 - 8*K2**4 + 8*K2**2*K4 - 488*K2**2 - 80*K3**2 - 2*K4**2 + 488,"<a href=""/flatknot/5.69"">5.69</a>",5.69
"<a href=""/flatknot/5.70"">5.70</a>",O1O2O3U1O4U3U4O5U2U5,"[[ 0 -2  0  0  1  1]
 [ 2  0  2  1  1  1]
 [ 0 -2  0 -1  1  1]
 [ 0 -1  1  0  1  0]
 [-1 -1 -1 -1  0  0]
 [-1 -1 -1  0  0  0]]","[[ 0  1  1  0  0 -2]
 [-1  0  0  0 -1 -1]
 [-1  0  0 -1 -1 -1]
 [ 0  0  1  0  1 -1]
 [ 0  1  1 -1  0 -2]
 [ 2  1  1  1  2  0]]",True,"[-1, -1, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, -1, 1, 2]","[-2, 0, 0, 1, 1, 0, 1, 2, 2, 1, 0, 0, 0, 1, 0]",t^{5} + 11 t^{3} + 6 t,t^{6} + 17 t^{4} + 15 t^{2},"[-2, 0, 0, 1, 1, 0, 1, 2, 2, 1, 0, 0, 0, 1, 0]","[-1, -1, 0, 0, 2, 0, 0, 0, 2, 0, 1, 2, -1, 0, 1]","[-2, 0, 0, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 1, 0]","[0, 0, 0]","[[{1, 5}, {4}, {2, 3}], [{2, 5}, {4}, {1, 3}], [{4, 5}, {2, 3}, {1}], [{5}, {1, 4}, {2, 3}], [{5}, {3, 4}, {1, 2}]]",1,- 2 K_1^2 + K_2,32*K1**4*K2 - 320*K1**4 - 160*K1**2*K2**2 + 552*K1**2*K2 - 216*K1**2 + 152*K1*K2*K3 - 8*K2**4 + 8*K2**2*K4 - 208*K2**2 - 40*K3**2 - 2*K4**2 + 208,"<a href=""/flatknot/5.70"">5.70</a>",5.70
"<a href=""/flatknot/5.71"">5.71</a>",O1O2O3U2O4U1U3O5U4U5,"[[ 0 -2 -1  1  1  1]
 [ 2  0  0  2  2  1]
 [ 1  0  0  1  1  0]
 [-1 -2 -1  0  1  1]
 [-1 -2 -1 -1  0  1]
 [-1 -1  0 -1 -1  0]]","[[ 0  1  1  1 -1 -2]
 [-1  0  1  1 -1 -2]
 [-1 -1  0  1 -1 -2]
 [-1 -1 -1  0  0 -1]
 [ 1  1  1  0  0  0]
 [ 2  2  2  1  0  0]]",True,"[-1, -1, -1, 1, 2, -1, -1, 1, 2, -1, 1, 2, 0, 1, 0]","[-2, -1, 1, 1, 1, 0, 1, 2, 2, 0, 1, 1, -1, -1, -1]",t^{5} + 14 t^{3} + 3 t,t^{6} + 22 t^{4} + 12 t^{2} + 1,"[-2, -1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, -1, -1, -1]","[-1, -1, -1, 1, 2, -1, -1, 2, 2, -1, 1, 1, 1, 1, 1]","[-2, -1, 1, 1, 1, 0, 1, 2, 2, 0, 1, 1, -1, -1, -1]","[0, 0, 0]","[[{1, 5}, {3, 4}, {2}], [{3, 5}, {1, 4}, {2}]]",1,- 6 K_1^2 + 3 K_2 + 2,96*K1**4*K2 - 1184*K1**4 + 32*K1**3*K2*K3 - 96*K1**3*K3 + 96*K1**2*K2**3 - 1184*K1**2*K2**2 - 96*K1**2*K2*K4 + 2240*K1**2*K2 - 96*K1**2*K3**2 - 848*K1**2 - 96*K1*K2**2*K3 + 1360*K1*K2*K3 + 128*K1*K3*K4 - 152*K2**4 + 184*K2**2*K4 - 864*K2**2 - 352*K3**2 - 62*K4**2 + 892,"<a href=""/flatknot/5.71"">5.71</a>",5.71
"<a href=""/flatknot/5.72"">5.72</a>",O1O2O3U2O4U1U4O5U3U5,"[[ 0 -2 -1  1  1  1]
 [ 2  0  0  3  1  1]
 [ 1  0  0  1  0  1]
 [-1 -3 -1  0  0  1]
 [-1 -1  0  0  0  0]
 [-1 -1 -1 -1  0  0]]","[[ 0  1  1  1 -1 -2]
 [-1  0  1  0 -1 -3]
 [-1 -1  0  0 -1 -1]
 [-1  0  0  0  0 -1]
 [ 1  1  1  0  0  0]
 [ 2  3  1  1  0  0]]",True,"[-1, -1, -1, 1, 2, -1, 0, 1, 3, 0, 1, 1, 0, 1, 0]","[-2, -1, 1, 1, 1, 0, 1, 1, 3, 0, 1, 1, 0, 0, -1]",t^{5} + 14 t^{3} + 7 t,t^{6} + 22 t^{4} + 18 t^{2} + 1,"[-2, -1, 1, 1, 1, 1, 0, 2, 2, 1, 1, 2, -1, 0, 0]","[-1, -1, -1, 1, 2, -1, 0, 1, 2, 0, 1, 0, 2, 2, 1]","[-2, -1, 1, 1, 1, 0, 1, 1, 3, 0, 1, 1, 0, 0, -1]","[0, 0, 0]","[[{1, 5}, {3, 4}, {2}], [{4, 5}, {1, 3}, {2}]]",1,- 2 K_1^2 + K_2,-992*K1**4 - 576*K1**2*K2**2 + 1712*K1**2*K2 - 496*K1**2 + 416*K1*K2*K3 - 72*K2**4 + 40*K2**2*K4 - 496*K2**2 - 64*K3**2 - 2*K4**2 + 528,"<a href=""/flatknot/5.72"">5.72</a>",5.72
"<a href=""/flatknot/5.73"">5.73</a>",O1O2O3U2O4U5U3O5U1U4,"[[ 0 -1 -1  1  2 -1]
 [ 1  0 -1  2  2  0]
 [ 1  1  0  1  1  0]
 [-1 -2 -1  0  0 -1]
 [-2 -2 -1  0  0 -2]
 [ 1  0  0  1  2  0]]","[[ 0  2  1 -1 -1 -1]
 [-2  0  0 -1 -2 -2]
 [-1  0  0 -1 -1 -2]
 [ 1  1  1  0  0  1]
 [ 1  2  1  0  0  0]
 [ 1  2  2 -1  0  0]]",True,"[-2, -1, 1, 1, 1, 0, 1, 2, 2, 1, 1, 2, 0, -1, 0]","[-2, -1, 1, 1, 1, 0, 1, 2, 2, 1, 1, 2, 0, -1, 0]",t^{5} + 16 t^{3} + 10 t,t^{6} + 24 t^{4} + 19 t^{2} + 1,"[-1, -1, -1, 1, 2, -1, 0, 1, 2, 0, 0, 1, 1, 1, 1]","[-2, -1, 1, 1, 1, 1, 1, 1, 2, 0, 1, 1, 0, -1, 0]","[-1, -1, -1, 1, 2, -1, 0, 2, 2, 0, 1, 1, 1, 2, 0]","[0, 0, 0]","[[{1, 5}, {3, 4}, {2}], [{2, 5}, {3, 4}, {1}], [{5}, {3, 4}, {1, 2}]]",1,- 6 K_1^2 + 3 K_2 + 2,96*K1**4*K2 - 1088*K1**4 + 32*K1**3*K2*K3 - 256*K1**3*K3 - 896*K1**2*K2**2 - 64*K1**2*K2*K4 + 2224*K1**2*K2 - 64*K1**2*K3**2 - 1008*K1**2 + 1328*K1*K2*K3 + 64*K1*K3*K4 - 120*K2**4 + 128*K2**2*K4 - 888*K2**2 - 368*K3**2 - 38*K4**2 + 916,"<a href=""/flatknot/5.73"">5.73</a>",5.73
"<a href=""/flatknot/5.74"">5.74</a>",O1O2O3U4O5U3U2O4U1U5,"[[ 0 -1  0  0 -1  2]
 [ 1  0  1  1 -1  2]
 [ 0 -1  0  0 -1  1]
 [ 0 -1  0  0  0  0]
 [ 1  1  1  0  0  2]
 [-2 -2 -1  0 -2  0]]","[[ 0  2  0  0 -1 -1]
 [-2  0  0 -1 -2 -2]
 [ 0  0  0  0  0 -1]
 [ 0  1  0  0 -1 -1]
 [ 1  2  0  1  0  1]
 [ 1  2  1  1 -1  0]]",True,"[-2, 0, 0, 1, 1, 0, 1, 2, 2, 0, 0, 1, 1, 1, -1]","[-2, 0, 0, 1, 1, 0, 1, 2, 2, 0, 0, 1, 1, 1, -1]",t^{5} + 13 t^{3} + 7 t,t^{6} + 19 t^{4} + 18 t^{2} + 1,"[-1, -1, 0, 0, 2, -1, 0, 1, 1, 0, 0, 1, 0, 1, 2]","[-2, 0, 0, 1, 1, 1, 2, 1, 1, 0, 0, 0, 0, 1, -1]","[-1, -1, 0, 0, 2, -1, 1, 1, 2, 0, 1, 2, 0, 0, 1]","[0, 0, 0]","[[{2, 5}, {3, 4}, {1}], [{3, 5}, {2, 4}, {1}]]",1,- 2 K_1^2 + K_2,96*K1**4*K2 - 512*K1**4 - 64*K1**3*K3 - 672*K1**2*K2**2 - 64*K1**2*K2*K4 + 1272*K1**2*K2 - 720*K1**2 + 872*K1*K2*K3 + 48*K1*K3*K4 - 8*K2**4 + 40*K2**2*K4 - 608*K2**2 - 256*K3**2 - 26*K4**2 + 600,"<a href=""/flatknot/5.74"">5.74</a>",5.74
"<a href=""/flatknot/5.75"">5.75</a>",O1O2O3U1O4U3U5U4O5U2,"[[ 0 -2  1  0  2 -1]
 [ 2  0  2  1  1  2]
 [-1 -2  0 -1  2 -2]
 [ 0 -1  1  0  1 -1]
 [-2 -1 -2 -1  0 -2]
 [ 1 -2  2  1  2  0]]","[[ 0  2  1  0 -1 -2]
 [-2  0 -2 -1 -2 -1]
 [-1  2  0 -1 -2 -2]
 [ 0  1  1  0 -1 -1]
 [ 1  2  2  1  0 -2]
 [ 2  1  2  1  2  0]]",True,"[-2, -1, 0, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2]","[-2, -1, 0, 1, 2, -1, 1, 1, 3, 0, 0, 1, 0, 1, -1]",t^{5} + 25 t^{3} + 14 t,t^{6} + 35 t^{4} + 20 t^{2},"[-2, -1, 0, 1, 2, -1, 1, 1, 3, 0, 0, 1, 0, 1, -1]","[-2, -1, 0, 1, 2, -1, 1, 1, 3, 0, 0, 1, 0, 1, -1]","[-2, -1, 0, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2]","[0, 0, 1]","[[{2, 5}, {1, 4}, {3}]]",0,- 4 K_1^2 + 2 K_2 + 1,256*K1**4*K2 - 896*K1**4 - 352*K1**2*K2**2 + 1392*K1**2*K2 - 32*K1**2*K3**2 - 664*K1**2 + 416*K1*K2*K3 + 32*K1*K3*K4 - 16*K2**4 + 16*K2**2*K4 - 624*K2**2 - 152*K3**2 - 12*K4**2 + 634,"<a href=""/flatknot/5.75"">5.75</a>",5.75
"<a href=""/flatknot/5.76"">5.76</a>",O1O2O3U1O4U5U4U3O5U2,"[[ 0 -2  1  2  1 -2]
 [ 2  0  2  1  0  1]
 [-1 -2  0  1  1 -3]
 [-2 -1 -1  0  0 -3]
 [-1  0 -1  0  0 -1]
 [ 2 -1  3  3  1  0]]","[[ 0  2  1  1 -2 -2]
 [-2  0  0 -1 -1 -3]
 [-1  0  0 -1  0 -1]
 [-1  1  1  0 -2 -3]
 [ 2  1  0  2  0  1]
 [ 2  3  1  3 -1  0]]",True,"[-2, -1, -1, 2, 2, 0, 1, 1, 3, 1, 0, 1, 2, 3, -1]","[-2, -2, 1, 1, 2, -1, 1, 3, 3, 0, 2, 1, -1, 0, 1]",t^{5} + 27 t^{3} + 11 t,t^{6} + 41 t^{4} + 22 t^{2} + 1,"[-2, -2, 1, 1, 2, -1, 1, 3, 3, 0, 2, 1, -1, 0, 1]","[-2, -1, -1, 2, 2, 0, 1, 1, 3, 1, 0, 1, 2, 3, -1]","[-2, -2, 1, 1, 2, -1, 1, 3, 3, 0, 2, 1, -1, 0, 1]","[0, 1, 0]","[[{1, 5}, {2, 4}, {3}]]",1,- 6 K_1^2 + 3 K_2 + 2,256*K1**4*K2 - 896*K1**4 + 64*K1**3*K2*K3 - 256*K1**3*K3 - 640*K1**2*K2**2 - 32*K1**2*K2*K4 + 2224*K1**2*K2 - 64*K1**2*K3**2 - 1360*K1**2 + 928*K1*K2*K3 + 48*K1*K3*K4 - 24*K2**4 + 24*K2**2*K4 - 968*K2**2 - 272*K3**2 - 14*K4**2 + 980,"<a href=""/flatknot/5.76"">5.76</a>",5.76
"<a href=""/flatknot/5.77"">5.77</a>",O1O2O3U2O4U3U5U1O5U4,"[[ 0  0 -1  0  2 -1]
 [ 0  0 -1  1  1  0]
 [ 1  1  0  1  1  1]
 [ 0 -1 -1  0  1  0]
 [-2 -1 -1 -1  0 -2]
 [ 1  0 -1  0  2  0]]","[[ 0  2  0  0 -1 -1]
 [-2  0 -1 -1 -1 -2]
 [ 0  1  0  1 -1  0]
 [ 0  1 -1  0 -1  0]
 [ 1  1  1  1  0  1]
 [ 1  2  0  0 -1  0]]",True,"[-2, 0, 0, 1, 1, 1, 1, 1, 2, -1, 1, 0, 1, 0, -1]","[-2, 0, 0, 1, 1, 1, 1, 1, 2, -1, 1, 0, 1, 0, -1]",t^{5} + 11 t^{3} + 8 t,t^{6} + 17 t^{4} + 21 t^{2} + 1,"[-1, -1, 0, 0, 2, -1, 0, 0, 2, 1, 1, 1, -1, 1, 1]","[-2, 0, 0, 1, 1, 1, 1, 1, 2, -1, 1, 0, 1, 0, -1]","[-1, -1, 0, 0, 2, -1, 0, 0, 2, 1, 1, 1, -1, 1, 1]","[0, 1, 0]","[[{2, 5}, {4}, {1, 3}], [{4, 5}, {1, 3}, {2}], [{5}, {2, 4}, {1, 3}]]",1,- 2 K_1^2 + K_2,-1024*K1**4 - 64*K1**3*K3 - 96*K1**2*K2**2 + 1712*K1**2*K2 - 712*K1**2 + 288*K1*K2*K3 - 8*K2**4 + 8*K2**2*K4 - 648*K2**2 - 104*K3**2 - 2*K4**2 + 648,"<a href=""/flatknot/5.77"">5.77</a>",5.77
"<a href=""/flatknot/5.78"">5.78</a>",O1O2O3U1U2O4O5U3U5U4,"[[ 0 -2  0  0  1  1]
 [ 2  0  1  2  1  1]
 [ 0 -1  0  1  1  1]
 [ 0 -2 -1  0  2  1]
 [-1 -1 -1 -2  0  0]
 [-1 -1 -1 -1  0  0]]","[[ 0  1  1  0  0 -2]
 [-1  0  0 -1 -1 -1]
 [-1  0  0 -1 -2 -1]
 [ 0  1  1  0  1 -1]
 [ 0  1  2 -1  0 -2]
 [ 2  1  1  1  2  0]]",True,"[-1, -1, 0, 0, 2, 0, 1, 1, 1, 1, 2, 1, -1, 1, 2]","[-2, 0, 0, 1, 1, 0, 1, 2, 2, 1, -1, 0, 0, 0, 0]",t^{5} + 15 t^{3} + 3 t,t^{6} + 21 t^{4} + 16 t^{2} + 1,"[-2, 0, 0, 1, 1, 0, 1, 2, 2, 1, -1, 0, 0, 0, 0]","[-1, -1, 0, 0, 2, 0, -1, 0, 2, 0, 0, 2, -1, 0, 1]","[-2, 0, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 0]","[0, 0, 0]","[[{1, 5}, {2, 4}, {3}], [{2, 5}, {1, 4}, {3}], [{4, 5}, {3}, {1, 2}]]",1,- 2 K_1^2 + K_2,-448*K1**4 + 160*K1**2*K2**3 - 1120*K1**2*K2**2 + 1504*K1**2*K2 - 800*K1**2 - 160*K1*K2**2*K3 + 1088*K1*K2*K3 + 80*K1*K3*K4 - 232*K2**4 + 272*K2**2*K4 - 664*K2**2 - 304*K3**2 - 98*K4**2 + 720,"<a href=""/flatknot/5.78"">5.78</a>",5.78
"<a href=""/flatknot/5.79"">5.79</a>",O1O2O3U1U2O4O5U4U3U5,"[[ 0 -2  0  1 -1  2]
 [ 2  0  1  2  0  1]
 [ 0 -1  0  1  0  1]
 [-1 -2 -1  0  0  2]
 [ 1  0  0  0  0  1]
 [-2 -1 -1 -2 -1  0]]","[[ 0  2  1  0 -1 -2]
 [-2  0 -2 -1 -1 -1]
 [-1  2  0 -1  0 -2]
 [ 0  1  1  0  0 -1]
 [ 1  1  0  0  0  0]
 [ 2  1  2  1  0  0]]",True,"[-2, -1, 0, 1, 2, 2, 1, 1, 1, 1, 0, 2, 0, 1, 0]","[-2, -1, 0, 1, 2, -1, 1, 2, 3, 0, 2, 1, 1, 1, 1]",t^{5} + 13 t^{3} + 7 t,t^{6} + 23 t^{4} + 27 t^{2},"[-2, -1, 0, 1, 2, 1, 1, 1, 3, 1, 2, 2, 0, 1, -1]","[-2, -1, 0, 1, 2, -1, 1, 2, 3, 0, 2, 1, 1, 1, 1]","[-2, -1, 0, 1, 2, 0, 1, 2, 1, 0, 0, 1, 1, 1, 2]","[0, 0, 0]","[[{1, 5}, {3, 4}, {2}], [{2, 5}, {3, 4}, {1}], [{3, 5}, {2, 4}, {1}], [{5}, {3, 4}, {1, 2}]]",1,4 K_1^3 - 4 K_1^2 - 4 K_1 K_2 - K_1 + 2 K_2 + K_3 + 1,-448*K1**2*K2**4 + 448*K1**2*K2**3 - 992*K1**2*K2**2 + 736*K1**2*K2 - 32*K1**2*K3**2 - 764*K1**2 + 576*K1*K2**3*K3 + 912*K1*K2*K3 + 96*K1*K3*K4 + 32*K1*K4*K5 - 32*K2**6 + 64*K2**4*K4 - 416*K2**4 - 304*K2**2*K3**2 - 48*K2**2*K4**2 + 112*K2**2*K4 - 190*K2**2 + 80*K2*K3*K5 + 16*K2*K4*K6 - 316*K3**2 - 84*K4**2 - 24*K5**2 - 2*K6**2 + 578,"<a href=""/flatknot/5.79"">5.79</a>",5.79
"<a href=""/flatknot/5.80"">5.80</a>",O1O2O3U1U3O4O5U2U5U4,"[[ 0 -2 -1  1  1  1]
 [ 2  0  2  1  1  1]
 [ 1 -2  0  0  2  1]
 [-1 -1  0  0  0  0]
 [-1 -1 -2  0  0  0]
 [-1 -1 -1  0  0  0]]","[[ 0  1  1  1 -1 -2]
 [-1  0  0  0  0 -1]
 [-1  0  0  0 -1 -1]
 [-1  0  0  0 -2 -1]
 [ 1  0  1  2  0 -2]
 [ 2  1  1  1  2  0]]",True,"[-1, -1, -1, 1, 2, 0, 0, 0, 1, 0, 1, 1, 2, 1, 2]","[-2, -1, 1, 1, 1, -1, 2, 2, 2, 0, 1, 2, 0, 0, 0]",t^{5} + 12 t^{3} + 6 t,t^{6} + 20 t^{4} + 23 t^{2},"[-2, -1, 1, 1, 1, -1, 2, 2, 2, 0, 1, 2, 0, 0, 0]","[-1, -1, -1, 1, 2, 0, 0, 0, 2, 0, 1, 2, 2, 2, -1]","[-2, -1, 1, 1, 1, 2, 1, 1, 1, 0, 1, 2, 0, 0, 0]","[0, 0, 0]","[[{1, 5}, {4}, {2, 3}], [{4, 5}, {2, 3}, {1}], [{5}, {1, 4}, {2, 3}], [{5}, {3, 4}, {1, 2}]]",1,- 2 K_1^2 + K_2,-224*K1**4 + 32*K1**3*K2*K3 - 128*K1**2*K2**2 + 360*K1**2*K2 - 128*K1**2*K3**2 - 416*K1**2 + 552*K1*K2*K3 + 288*K1*K3*K4 - 8*K2**4 + 16*K2**2*K4 - 328*K2**2 - 336*K3**2 - 122*K4**2 + 440,"<a href=""/flatknot/5.80"">5.80</a>",5.80
"<a href=""/flatknot/5.81"">5.81</a>",O1O2O3U1U3O4O5U4U2U5,"[[ 0 -2  0  1 -1  2]
 [ 2  0  2  1  0  1]
 [ 0 -2  0  0  0  2]
 [-1 -1  0  0  0  0]
 [ 1  0  0  0  0  1]
 [-2 -1 -2  0 -1  0]]","[[ 0  2  1  0 -1 -2]
 [-2  0  0 -2 -1 -1]
 [-1  0  0  0  0 -1]
 [ 0  2  0  0  0 -2]
 [ 1  1  0  0  0  0]
 [ 2  1  1  2  0  0]]",True,"[-2, -1, 0, 1, 2, 0, 2, 1, 1, 0, 0, 1, 0, 2, 0]","[-2, -1, 0, 1, 2, 0, 2, 1, 1, 0, 0, 1, 0, 2, 0]",t^{5} + 11 t^{3} + 9 t,t^{6} + 21 t^{4} + 29 t^{2},"[-2, -1, 0, 1, 2, 1, 0, 2, 3, 1, 2, 2, 1, 0, 1]","[-2, -1, 0, 1, 2, 1, 0, 2, 3, 1, 2, 2, 1, 0, 1]","[-2, -1, 0, 1, 2, 0, 2, 1, 1, 0, 0, 1, 0, 2, 0]","[0, 0, 1]","[[{1, 5}, {3, 4}, {2}]]",0,- 4 K_1^2 - 4 K_1 K_2 + 2 K_1 + 2 K_2 + 2 K_3 + 1,-160*K1**4 + 64*K1**3*K2*K3 - 256*K1**2*K2**2 + 432*K1**2*K2 - 160*K1**2*K3**2 - 536*K1**2 + 784*K1*K2*K3 + 208*K1*K3*K4 + 16*K1*K4*K5 - 16*K2**4 - 32*K2**2*K3**2 - 16*K2**2*K4**2 + 48*K2**2*K4 - 476*K2**2 + 48*K2*K3*K5 + 32*K2*K4*K6 - 384*K3**2 - 108*K4**2 - 24*K5**2 - 12*K6**2 + 546,"<a href=""/flatknot/5.81"">5.81</a>",5.81
"<a href=""/flatknot/5.82"">5.82</a>",O1O2O3U1U3O4O5U4U5U2,"[[ 0 -2  1  1 -1  1]
 [ 2  0  2  1  0  0]
 [-1 -2  0  0 -1  1]
 [-1 -1  0  0  0  0]
 [ 1  0  1  0  0  1]
 [-1  0 -1  0 -1  0]]","[[ 0  1  1  1 -1 -2]
 [-1  0  1  0 -1 -2]
 [-1 -1  0  0 -1  0]
 [-1  0  0  0  0 -1]
 [ 1  1  1  0  0  0]
 [ 2  2  0  1  0  0]]",True,"[-1, -1, -1, 1, 2, -1, 0, 1, 2, 0, 1, 0, 0, 1, 0]","[-2, -1, 1, 1, 1, 0, 0, 1, 2, 1, 0, 1, 0, -1, 0]",t^{5} + 8 t^{3} + 7 t,t^{6} + 16 t^{4} + 18 t^{2} + 1,"[-2, -1, 1, 1, 1, 1, 1, 2, 3, 1, 2, 1, 0, -1, 0]","[-1, -1, -1, 1, 2, -1, 0, 1, 3, 0, 1, 1, 2, 2, 1]","[-2, -1, 1, 1, 1, 0, 0, 1, 2, 1, 0, 1, 0, -1, 0]","[0, 0, 0]","[[{1, 5}, {2, 4}, {3}], [{2, 5}, {4}, {1, 3}], [{3, 5}, {2, 4}, {1}], [{4, 5}, {1, 3}, {2}], [{4, 5}, {2, 3}, {1}], [{4, 5}, {3}, {1, 2}], [{5}, {2, 4}, {1, 3}]]",1,4 K_1^3 - 6 K_1^2 - 4 K_1 K_2 - K_1 + 3 K_2 + K_3 + 2,384*K1**4*K2 - 1312*K1**4 + 128*K1**3*K2*K3 - 192*K1**3*K3 + 512*K1**2*K2**3 - 2192*K1**2*K2**2 - 256*K1**2*K2*K4 + 2312*K1**2*K2 - 160*K1**2*K3**2 - 544*K1**2 + 256*K1*K2**3*K3 - 320*K1*K2**2*K3 - 64*K1*K2**2*K5 - 64*K1*K2*K3*K4 + 1760*K1*K2*K3 + 152*K1*K3*K4 + 8*K1*K4*K5 - 32*K2**6 + 64*K2**4*K4 - 600*K2**4 - 240*K2**2*K3**2 - 48*K2**2*K4**2 + 456*K2**2*K4 - 518*K2**2 + 136*K2*K3*K5 + 16*K2*K4*K6 - 292*K3**2 - 58*K4**2 - 12*K5**2 - 2*K6**2 + 720,"<a href=""/flatknot/5.82"">5.82</a>",5.82
